2024-01-12 17:48:05.815687,-868 -1104 16868
2024-01-12 17:48:06.823640,-660 -1072 16932
2024-01-12 17:48:07.838434,-1032 -1028 17124
2024-01-12 17:48:08.827255,-1028 -1032 17128
2024-01-12 17:48:09.821837,-796 -1212 17016
2024-01-12 17:48:10.822839,-1336 -1000 17180
2024-01-12 17:48:11.822746,-1336 -1000 17180
2024-01-12 17:48:12.861856,-1424 -928 16924
2024-01-12 17:48:13.834282,-1516 -900 17004
2024-01-12 17:48:14.824354,-1460 -1080 16956
2024-01-12 17:48:15.823572,-1488 -996 16832
2024-01-12 17:48:16.832759,-1440 -984 16932
2024-01-12 17:48:17.810125,-1440 -984 16932
2024-01-12 17:48:18.811216,-1520 -1228 16876
2024-01-12 17:48:19.842389,-1464 -1096 16884
2024-01-12 17:48:20.820058,-1456 -908 16908
2024-01-12 17:48:21.815972,-1476 -996 16904
2024-01-12 17:48:22.811293,-1424 -1032 16732
2024-01-12 17:48:23.830316,-1424 -1032 16732
2024-01-12 17:48:24.815268,-1480 -952 16860
2024-01-12 17:48:25.813640,-1360 -1096 17036
2024-01-12 17:48:26.830531,-1396 -988 16956
2024-01-12 17:48:27.824337,-1460 -956 17000
2024-01-12 17:48:28.814856,-1572 -928 16932
2024-01-12 17:48:29.832034,-1572 -928 16932
2024-01-12 17:48:33.875881,-1328 -1028 16976
2024-01-12 17:48:34.901569,-1516 -1008 16824
2024-01-12 17:48:35.896796,-1516 -1008 16824
2024-01-12 17:48:36.898705,-1328 -1044 16848
2024-01-12 17:48:37.896436,-1344 -1084 16752
2024-01-12 17:48:38.864426,-1400 -884 16868
2024-01-12 17:48:39.881558,-1408 -964 16980
2024-01-12 17:48:40.895778,-1408 -980 16788
2024-01-12 17:48:41.889433,-1408 -980 16788
2024-01-12 17:48:42.893576,-1424 -1008 16912
2024-01-12 17:48:46.938845,-1456 -996 16772
2024-01-12 17:48:49.000388,-1388 -1036 16984
2024-01-12 17:48:51.016453,-1564 -984 16916
2024-01-12 17:48:52.029296,-1364 -1060 16932
2024-01-12 17:48:52.036912,-1364 -1060 16932
2024-01-12 17:48:52.807568,-1364 -1044 16772
2024-01-12 17:48:52.920329,-1364 -1044 16772
2024-01-12 17:48:53.933080,-1364 -1044 16772
2024-01-12 17:48:54.955480,-1380 -940 16908
2024-01-12 17:48:55.952165,-1416 -920 16788
2024-01-12 17:48:56.952863,-1376 -1088 16932
2024-01-12 17:48:57.959359,-1308 -980 16888
2024-01-12 17:48:58.931037,-1464 -980 17012
2024-01-12 17:48:59.920564,-1464 -980 17012
2024-01-12 17:49:00.954389,-1452 -932 16824
2024-01-12 17:49:01.951733,-1416 -948 16868
2024-01-12 17:49:06.932452,-1468 -932 16828
2024-01-12 17:49:06.941321,-1468 -932 16828
2024-01-12 17:49:07.154974,-1468 -932 16828
2024-01-12 17:49:09.976072,-1356 -1080 16876
2024-01-12 17:49:09.987343,-1356 -1080 16876
2024-01-12 17:49:10.152656,-1356 -1080 16876
2024-01-12 17:49:12.974282,-1548 -892 16832
2024-01-12 17:49:12.988444,-1548 -892 16832
2024-01-12 17:49:13.145478,-1548 -892 16832
2024-01-12 17:49:14.866854,-1380 -1056 16816
2024-01-12 17:49:15.147329,-1380 -1056 16816
2024-01-12 17:49:16.152384,-1384 -980 16892
2024-01-12 17:49:16.868921,-1500 -1028 16784
2024-01-12 17:49:17.881346,-1500 -1028 16784
2024-01-12 17:49:18.909364,-1360 -948 16876
2024-01-12 17:49:19.902581,-1604 -976 16972
2024-01-12 17:49:20.869491,-1328 -1040 16860
2024-01-12 17:49:21.887084,-1448 -1028 16888
2024-01-12 17:49:22.902091,-1588 -904 16832
2024-01-12 17:49:23.905430,-1588 -904 16832
2024-01-12 17:49:24.883483,-1668 -796 16992
2024-01-12 17:49:25.883817,-1560 -1056 16928
2024-01-12 17:49:26.868963,-1472 -924 16832
2024-01-12 17:49:27.879589,-1380 -912 16780
2024-01-12 17:49:28.898859,-1356 -1040 16884
2024-01-12 17:49:29.897433,-1356 -1040 16884
2024-01-12 17:49:30.902839,-1524 -1004 16916
2024-01-12 17:49:35.916458,-1348 -1004 16784
2024-01-12 17:49:36.929055,-1524 -944 16832
2024-01-12 17:49:37.936865,-1336 -1008 16884
2024-01-12 17:49:38.905740,-1520 -1000 16916
2024-01-12 17:49:40.867378,-1376 -1064 16812
2024-01-12 17:49:40.904069,-1376 -1064 16812
2024-01-12 17:49:43.859578,-1528 -928 16876
2024-01-12 17:49:43.864121,-1528 -928 16876
2024-01-12 17:49:43.901376,-1528 -928 16876
2024-01-12 17:49:46.870262,-1532 -828 16892
2024-01-12 17:49:46.874923,-1532 -828 16892
2024-01-12 17:49:46.903482,-1532 -828 16892
2024-01-12 17:49:49.880490,-1340 -1144 16800
2024-01-12 17:49:49.888941,-1340 -1144 16800
2024-01-12 17:49:49.907025,-1340 -1144 16800
2024-01-12 17:49:52.880615,-1600 -972 16856
2024-01-12 17:49:52.888729,-1600 -972 16856
2024-01-12 17:49:52.920595,-1600 -972 16856
2024-01-12 17:49:55.902696,-1520 -924 16812
2024-01-12 17:49:55.914904,-1520 -924 16812
2024-01-12 17:49:55.929771,-1520 -924 16812
2024-01-12 17:49:58.896918,-1260 -1032 16848
2024-01-12 17:49:58.902050,-1260 -1032 16848
2024-01-12 17:49:58.912054,-1260 -1032 16848
2024-01-12 17:50:00.897693,-1332 -1084 16872
2024-01-12 17:50:00.907065,-1332 -1084 16872
2024-01-12 17:50:03.910936,-1452 -892 16948
2024-01-12 17:50:03.921874,-1452 -892 16948
2024-01-12 17:50:03.931223,-1452 -892 16948
2024-01-12 17:50:04.903671,-1528 -1048 16864
2024-01-12 17:50:06.930691,-1540 -940 16964
2024-01-12 17:50:06.937415,-1540 -940 16964
2024-01-12 17:50:07.922972,-1484 -984 16760
2024-01-12 17:50:09.936917,-1400 -896 16804
2024-01-12 17:50:09.942508,-1400 -896 16804
2024-01-12 17:50:10.907177,-1508 -992 16900
2024-01-12 17:50:12.922040,-1568 -984 16896
2024-01-12 17:50:12.932766,-1568 -984 16896
2024-01-12 17:50:13.905884,-1668 -984 16940
2024-01-12 17:50:15.930450,-1548 -920 16824
2024-01-12 17:50:15.935133,-1548 -920 16824
2024-01-12 17:50:16.912606,-1356 -972 16916
2024-01-12 17:50:18.965237,-1380 -940 16820
2024-01-12 17:50:18.971333,-1380 -940 16820
2024-01-12 17:50:19.916562,-1060 -1384 16976
2024-01-12 17:50:21.946233,-1428 -1000 17000
2024-01-12 17:50:21.952749,-1428 -1000 17000
2024-01-12 17:50:22.905987,-1484 -872 16968
2024-01-12 17:50:24.640324,-1312 -928 16844
2024-01-12 17:50:24.907666,-1312 -928 16844
2024-01-12 17:50:25.919528,-1292 -1072 16816
2024-01-12 17:50:26.910235,-1388 -976 16864
2024-01-12 17:50:27.903118,-1460 -864 16864
2024-01-12 17:50:28.904827,-1396 -1024 16896
