2024-01-12 17:47:36.835825,-28 -64 257
2024-01-12 17:47:37.812602,-29 -66 256
2024-01-12 17:47:38.821520,-28 -66 255
2024-01-12 17:47:39.827307,-28 -66 255
2024-01-12 17:47:40.848707,-28 -66 255
2024-01-12 17:47:41.837001,-30 -66 257
2024-01-12 17:47:42.829935,-28 -64 259
2024-01-12 17:47:43.846793,-29 -66 257
2024-01-12 17:47:44.833195,-29 -66 257
2024-01-12 17:47:45.830724,-30 -65 258
2024-01-12 17:47:46.839362,-30 -64 257
2024-01-12 17:47:47.827252,-30 -64 257
2024-01-12 17:47:48.840397,-29 -66 256
2024-01-12 17:47:49.811131,-29 -66 256
2024-01-12 17:47:50.811350,-30 -66 257
2024-01-12 17:47:51.842598,-29 -65 255
2024-01-12 17:47:52.843530,-27 -65 257
2024-01-12 17:47:53.831386,-29 -67 256
2024-01-12 17:47:54.827115,-29 -67 256
2024-01-12 17:47:55.842687,-28 -65 257
2024-01-12 17:47:56.829248,-28 -66 257
2024-01-12 17:47:57.833120,-29 -66 258
2024-01-12 17:47:58.823716,-29 -66 258
2024-01-12 17:47:59.817056,-29 -64 257
2024-01-12 17:48:00.829805,-28 -66 258
2024-01-12 17:48:01.859479,-30 -67 256
2024-01-12 17:48:02.824475,-29 -69 263
2024-01-12 17:48:03.812509,-27 -70 270
2024-01-12 17:48:04.854605,-27 -70 270
2024-01-12 17:48:05.820837,-26 -70 270
2024-01-12 17:48:06.825180,-29 -73 272
2024-01-12 17:48:07.837617,-27 -72 271
2024-01-12 17:48:08.833766,-25 -74 270
2024-01-12 17:48:09.823043,-32 -71 262
2024-01-12 17:48:10.823895,-34 -63 267
2024-01-12 17:48:11.824360,-34 -63 267
2024-01-12 17:48:12.868401,-34 -61 268
2024-01-12 17:48:13.839988,-35 -63 269
2024-01-12 17:48:14.834425,-32 -64 269
2024-01-12 17:48:15.826736,-33 -65 269
2024-01-12 17:48:16.834360,-35 -62 268
2024-01-12 17:48:17.812693,-35 -62 268
2024-01-12 17:48:18.812590,-34 -65 269
2024-01-12 17:48:19.844786,-35 -65 269
2024-01-12 17:48:20.822983,-34 -64 266
2024-01-12 17:48:21.817706,-33 -65 269
2024-01-12 17:48:22.813655,-33 -65 269
2024-01-12 17:48:23.839079,-35 -64 267
2024-01-12 17:48:24.820320,-33 -63 268
2024-01-12 17:48:25.818877,-35 -63 269
2024-01-12 17:48:26.835907,-32 -64 269
2024-01-12 17:48:27.829292,-38 -65 269
2024-01-12 17:48:28.819942,-38 -65 269
2024-01-12 17:48:29.835743,-34 -64 267
2024-01-12 17:48:33.885233,-35 -62 268
2024-01-12 17:48:34.905906,-35 -64 268
2024-01-12 17:48:35.902032,-35 -64 268
2024-01-12 17:48:36.899945,-34 -64 270
2024-01-12 17:48:37.906073,-35 -64 268
2024-01-12 17:48:38.864934,-32 -64 269
2024-01-12 17:48:39.883288,-37 -62 267
2024-01-12 17:48:40.901155,-37 -62 267
2024-01-12 17:48:41.893842,-36 -65 267
2024-01-12 17:48:42.899110,-33 -66 268
2024-01-12 17:48:46.944764,-34 -64 268
2024-01-12 17:48:51.008505,-33 -64 267
2024-01-12 17:48:51.024945,-33 -64 267
2024-01-12 17:48:52.030782,-34 -63 266
2024-01-12 17:48:52.806759,-34 -63 266
2024-01-12 17:48:52.813493,-34 -63 266
2024-01-12 17:48:52.924028,-35 -64 266
2024-01-12 17:48:53.934655,-35 -64 266
2024-01-12 17:48:54.959274,-33 -65 269
2024-01-12 17:48:55.954514,-35 -63 269
2024-01-12 17:48:56.955670,-35 -63 269
2024-01-12 17:48:57.960796,-34 -63 269
2024-01-12 17:48:58.959155,-34 -61 267
2024-01-12 17:48:59.921398,-34 -61 267
2024-01-12 17:49:00.958079,-34 -65 268
2024-01-12 17:49:01.956533,-33 -62 267
2024-01-12 17:49:06.936245,-35 -63 266
2024-01-12 17:49:06.942066,-35 -63 266
2024-01-12 17:49:07.159647,-35 -63 266
2024-01-12 17:49:09.975427,-36 -65 268
2024-01-12 17:49:09.988374,-36 -65 268
2024-01-12 17:49:10.154639,-36 -65 268
2024-01-12 17:49:12.981511,-36 -66 269
2024-01-12 17:49:12.993113,-36 -66 269
2024-01-12 17:49:13.146775,-36 -66 269
2024-01-12 17:49:14.869362,-35 -64 270
2024-01-12 17:49:15.150394,-35 -64 270
2024-01-12 17:49:16.156603,-35 -65 269
2024-01-12 17:49:16.871497,-35 -67 268
2024-01-12 17:49:17.888614,-35 -67 268
2024-01-12 17:49:18.913836,-33 -63 268
2024-01-12 17:49:19.910677,-35 -63 269
2024-01-12 17:49:20.873280,-37 -65 269
2024-01-12 17:49:21.884972,-36 -64 269
2024-01-12 17:49:22.905817,-34 -64 267
2024-01-12 17:49:23.907268,-34 -64 267
2024-01-12 17:49:24.892457,-35 -64 269
2024-01-12 17:49:25.889610,-34 -65 269
2024-01-12 17:49:26.871071,-35 -64 268
2024-01-12 17:49:27.881386,-35 -63 270
2024-01-12 17:49:28.902986,-33 -65 270
2024-01-12 17:49:29.898656,-33 -65 270
2024-01-12 17:49:30.907658,-35 -64 268
2024-01-12 17:49:35.924964,-33 -64 269
2024-01-12 17:49:36.933682,-34 -65 266
2024-01-12 17:49:37.941481,-35 -65 268
2024-01-12 17:49:38.909051,-36 -63 269
2024-01-12 17:49:40.870941,-34 -64 269
2024-01-12 17:49:40.907747,-34 -64 269
2024-01-12 17:49:43.860657,-33 -63 268
2024-01-12 17:49:43.868492,-33 -63 268
2024-01-12 17:49:43.902641,-33 -63 268
2024-01-12 17:49:46.871787,-35 -64 269
2024-01-12 17:49:46.875849,-35 -64 269
2024-01-12 17:49:46.903971,-35 -64 269
2024-01-12 17:49:49.882368,-33 -64 269
2024-01-12 17:49:49.891959,-33 -64 269
2024-01-12 17:49:49.909986,-33 -64 269
2024-01-12 17:49:52.885583,-36 -65 269
2024-01-12 17:49:52.898017,-36 -65 269
2024-01-12 17:49:52.922906,-36 -65 269
2024-01-12 17:49:55.904345,-35 -64 267
2024-01-12 17:49:55.912530,-35 -64 267
2024-01-12 17:49:55.927925,-35 -64 267
2024-01-12 17:49:58.899225,-35 -66 269
2024-01-12 17:49:58.907546,-35 -66 269
2024-01-12 17:49:58.916586,-35 -66 269
2024-01-12 17:50:00.902043,-36 -65 270
2024-01-12 17:50:00.914295,-36 -65 270
2024-01-12 17:50:03.911409,-33 -64 268
2024-01-12 17:50:03.918856,-33 -64 268
2024-01-12 17:50:03.925363,-33 -64 268
2024-01-12 17:50:04.906088,-33 -64 268
2024-01-12 17:50:06.932733,-36 -63 269
2024-01-12 17:50:06.944980,-36 -63 269
2024-01-12 17:50:07.928047,-33 -65 271
2024-01-12 17:50:09.939321,-35 -63 268
2024-01-12 17:50:09.945618,-35 -63 268
2024-01-12 17:50:10.908266,-35 -65 267
2024-01-12 17:50:12.923178,-35 -64 268
2024-01-12 17:50:12.927347,-35 -64 268
2024-01-12 17:50:13.907006,-36 -64 268
2024-01-12 17:50:15.932569,-37 -64 268
2024-01-12 17:50:15.940020,-37 -64 268
2024-01-12 17:50:16.914347,-33 -63 268
2024-01-12 17:50:18.966787,-33 -63 268
2024-01-12 17:50:18.975204,-33 -63 268
2024-01-12 17:50:19.925231,-35 -64 269
2024-01-12 17:50:21.949157,-34 -65 267
2024-01-12 17:50:21.955180,-34 -65 267
2024-01-12 17:50:22.907839,-36 -65 268
2024-01-12 17:50:24.640752,-36 -65 268
2024-01-12 17:50:24.914475,-36 -65 268
2024-01-12 17:50:25.924915,-35 -63 268
2024-01-12 17:50:26.913505,-37 -62 268
2024-01-12 17:50:27.905703,-37 -64 269
2024-01-12 17:50:28.909126,-34 -63 269
